image_id,healthy,multiple_diseases,rust,scab
Test_304,1.0,8.094441783512707e-10,1.770014002033804e-08,1.7819911102279207e-09
Test_305,0.9998574256896973,1.46323384342395e-06,8.53290839586407e-05,5.579210846917704e-05
Test_306,1.1838086066973119e-08,2.409939406788908e-05,4.739052201330196e-06,0.9999711513519287
Test_307,0.9996635913848877,1.9865319700329565e-05,0.0003111824335064739,5.349274488253286e-06
Test_308,0.01316822599619627,0.003529955167323351,0.00517482403665781,0.9781270027160645
Test_309,1.2089038103901828e-11,0.010069888085126877,0.9899300932884216,3.43622730269999e-08
Test_310,7.006279361121415e-07,0.12798906862735748,0.8720047473907471,5.515250450116582e-06
Test_311,5.112057045036922e-12,0.8550492525100708,0.14495061337947845,8.946513219143526e-08
Test_312,9.703989695131199e-11,2.1285066509335593e-07,6.180018996548853e-11,0.9999997615814209
Test_313,6.7316630581967275e-15,1.4369788026158403e-08,7.485395224667013e-13,1.0
Test_314,2.084997174911507e-10,0.00022984635143075138,8.440487420102727e-08,0.9997701048851013
Test_315,2.0520096768450458e-06,0.00014334384468384087,2.504369263078843e-07,0.999854326248169
Test_316,6.124618173730667e-11,6.278946784732398e-06,0.9999936819076538,1.0433633124140584e-11
Test_317,0.014820082113146782,0.0003051629173569381,0.9841414093971252,0.0007334027322940528
Test_318,3.3588370570214465e-05,0.009819925762712955,6.390026828739792e-05,0.9900825619697571
Test_319,4.4608733741157836e-18,9.495857433705623e-09,1.0,4.481721204140652e-16
Test_320,0.9987433552742004,1.5842119864828419e-06,0.001254288712516427,7.8611827802888e-07
Test_321,0.02872312441468239,0.892320990562439,0.07767757028341293,0.0012783351121470332
Test_322,0.01537856925278902,0.0042184749618172646,0.9803493022918701,5.365629112930037e-05
Test_323,3.549039888639527e-07,0.00038746075006201863,0.9996100068092346,2.154360572603764e-06
Test_324,6.622666064450656e-17,1.298411973493785e-07,0.9999998807907104,1.2056234984414611e-14
Test_325,3.690320549143422e-10,9.333422781310219e-07,8.443574615532579e-13,0.9999990463256836
Test_326,5.858514214196475e-06,0.002665191888809204,0.9972748160362244,5.410682933870703e-05
Test_327,1.5456816382375393e-10,8.107310350169428e-06,7.408206825765262e-10,0.9999918937683105
Test_328,1.5899130292483174e-15,9.777705827218597e-07,0.9999990463256836,4.67554217998406e-13
Test_329,3.2346164635654873e-10,6.222383035492385e-06,0.9999938011169434,5.279351400488963e-10
Test_330,7.402304103010238e-09,0.003458976047113538,0.9962905645370483,0.0002504994045011699
Test_331,1.0888857815416486e-08,0.09278566390275955,8.272064405900892e-06,0.9072060585021973
Test_332,0.9939163327217102,0.0023098185192793608,0.0015633373986929655,0.002210591919720173
Test_333,1.6818250969663495e-07,0.2873351573944092,0.6757567524909973,0.03690791875123978
Test_334,5.430573324360921e-08,5.959690042800503e-06,0.9999940395355225,4.380349238886083e-08
Test_335,0.9145447015762329,6.253929996091756e-07,0.08545371890068054,9.407539778294449e-07
Test_336,0.6297533512115479,0.16302761435508728,0.14742228388786316,0.05979670211672783
Test_337,0.9994959831237793,8.893159247236326e-05,0.00016403092013206333,0.0002510727499611676
Test_338,0.9974512457847595,0.0017423584358766675,0.0003026288468390703,0.0005038498784415424
Test_339,0.006753731518983841,0.07093251496553421,0.9222114682197571,0.00010224414290860295
Test_340,0.054956234991550446,2.2182583052199334e-05,0.9449458122253418,7.583560363855213e-05
Test_341,0.9993178844451904,5.860469627805287e-06,0.0006724658305756748,3.82620874006534e-06
Test_342,1.0,9.386470767314137e-11,4.5814097404672793e-08,2.0597457073279202e-10
Test_343,3.2612209110993717e-07,0.01528729684650898,5.713570135412738e-05,0.9846552610397339
Test_344,2.513637898087645e-13,5.399074609613308e-08,1.0,5.270381570401939e-13
Test_345,0.003247783286496997,0.09204114973545074,0.9023436307907104,0.0023674804251641035
Test_346,7.334322732477361e-11,0.0004941629013046622,0.999505877494812,1.7033606747318686e-09
Test_347,4.547901880869176e-06,0.00031723626307211816,0.9985548853874207,0.0011234111152589321
Test_348,9.902993702848306e-11,1.7231062088285398e-07,1.5939376554752194e-11,0.9999998807907104
Test_349,1.4745957926942665e-11,0.004155036062002182,5.7360377780923955e-08,0.9958449006080627
Test_350,1.7141170427503738e-11,1.003149100142764e-05,1.6874054376003755e-09,0.9999899864196777
Test_351,3.6347581371045e-15,2.777521268537697e-11,1.0,7.5231602902643e-15
Test_352,8.755297820073338e-09,1.675998828432057e-05,1.2466856560422457e-06,0.9999819993972778
Test_353,0.0053615509532392025,0.06859160214662552,0.08999963104724884,0.8360471725463867
Test_354,1.529516147723134e-19,1.0380150211597439e-10,1.0,5.84191073113262e-20
Test_355,2.1038036567129855e-16,4.016036655229982e-06,1.4238137307619886e-13,0.9999959468841553
Test_356,0.9999960660934448,3.397726402454282e-07,3.435436383369961e-06,1.202921993126438e-07
Test_357,0.9999980926513672,9.130688027880751e-08,9.781017524801427e-07,7.932353582873475e-07
Test_358,5.320365380612202e-05,0.8148101568222046,0.0005133030936121941,0.18462331593036652
Test_359,4.595796636861545e-15,5.997331982143805e-07,1.0753617234963292e-13,0.9999994039535522
Test_360,4.2997234245278904e-11,2.7197959298064234e-06,6.778324429523863e-11,0.9999972581863403
Test_361,0.9985778331756592,0.0002133187954314053,0.0010746994521468878,0.00013414514251053333
Test_362,0.9999843835830688,2.4793800434963487e-07,5.102140221424634e-06,1.0233208740828559e-05
Test_363,8.970871931524016e-06,0.18850944936275482,0.8114814758300781,7.76877513430918e-08
Test_364,1.7237720182569113e-20,2.8329772305824008e-08,1.0,1.6123158000061075e-17
Test_365,2.9029413421699513e-12,4.3022194518016477e-07,0.9999995231628418,2.4882573432249977e-11
Test_366,2.1263814176109008e-07,0.001236488576978445,0.9987506866455078,1.263065860257484e-05
Test_367,7.137805368984118e-07,5.372761506805546e-07,1.508252900350726e-08,0.9999986886978149
Test_368,0.9999606609344482,7.3591537308459465e-09,3.872864544973709e-05,5.745625912823016e-07
Test_369,2.786534843861511e-16,2.5514271584370363e-08,5.76107426195939e-14,1.0
Test_370,2.7766771104609234e-09,2.7738892640627455e-06,0.9999964237213135,7.812914191163145e-07
Test_371,2.684480970849279e-10,1.0373460099799559e-06,0.999998927116394,5.816141838976829e-13
Test_372,2.2445176384167098e-08,0.0002963865699712187,4.812650331587065e-06,0.9996987581253052
Test_373,2.0954078472357196e-09,1.008888261821994e-06,0.9999990463256836,3.468716514021253e-08
Test_374,2.0052850439183922e-13,3.339162049087463e-07,0.9999996423721313,2.1981843428831027e-11
Test_375,6.386421252946306e-11,1.7281764712606673e-06,4.414630553478682e-12,0.9999983310699463
Test_376,0.9995959401130676,1.631836539672804e-06,0.00038949050940573215,1.2848113328800537e-05
Test_377,0.9999936819076538,2.1576522613031557e-07,6.001746896799887e-06,1.400348423885589e-07
Test_378,5.0667402628166e-19,2.1994037702199876e-09,1.0,4.9866025615382184e-14
Test_379,1.7099516469443188e-08,0.008351932279765606,0.03406960889697075,0.9575784206390381
Test_380,4.157813416477696e-12,6.9992291962250874e-09,7.429254694074627e-13,1.0
Test_381,0.000501257658470422,0.002481065923348069,0.013961002230644226,0.9830566048622131
Test_382,6.210456922417507e-05,0.00728054903447628,1.5082057871040888e-05,0.9926422238349915
Test_383,0.9998676776885986,5.926287485635839e-06,3.4535964914539363e-06,0.00012282920943107456
Test_384,2.558143705755356e-07,2.391846237514983e-06,0.9999973773956299,1.9186098043633137e-08
Test_385,1.603497473690041e-10,0.00022363777679856867,5.6476658016890724e-08,0.999776303768158
Test_386,1.3243395963202786e-11,0.07410094887018204,5.231594855104049e-07,0.9258984923362732
Test_387,3.2807690394637387e-16,1.5455564152944135e-06,2.317093045212104e-11,0.9999984502792358
Test_388,0.23049800097942352,0.11308237910270691,0.524315357208252,0.13210424780845642
Test_389,0.9995402097702026,5.2228333515813574e-05,0.0004009179538115859,6.642348580498947e-06
Test_390,0.9685256481170654,0.0012435740791261196,0.010956527665257454,0.019274210557341576
Test_391,2.447116276016459e-05,0.9479248523712158,0.05190202221274376,0.00014862106763757765
Test_392,4.905164678348228e-05,0.00014566116442438215,0.9997989535331726,6.278861746977782e-06
Test_393,2.1548031414742042e-10,3.348478003317723e-06,5.171678085780229e-10,0.9999966621398926
Test_394,2.5499552469554487e-10,1.6792318646707827e-09,4.611735038989595e-12,1.0
Test_395,2.376618613197934e-05,0.012098068371415138,0.9878771305084229,1.0621898809404229e-06
Test_396,9.81802175735115e-19,1.902315638346863e-08,1.2625990571419583e-17,1.0
Test_397,3.574495349312201e-05,1.8497519704396836e-05,0.00010124110849574208,0.9998445510864258
Test_398,2.6760652733404956e-24,2.3090297035510687e-13,1.0,7.430078120188826e-20
Test_399,0.0011747699463739991,0.003371927887201309,0.004954050295054913,0.9904993176460266
Test_400,0.0006998229655437171,0.0004878633189946413,0.9987902045249939,2.211503488069866e-05
Test_401,1.4447869289835324e-10,2.566849843788077e-06,0.9999973773956299,5.312811524049721e-08
Test_402,1.9195659174023967e-16,6.177899164461209e-11,8.594279530659693e-14,1.0
Test_403,0.20507767796516418,0.37781232595443726,0.3455039858818054,0.07160598039627075
Test_404,5.602924808140175e-12,4.1706321098899934e-06,5.248896803311531e-11,0.9999958276748657
Test_405,4.284530629589112e-12,9.294216063437943e-09,6.070072287693573e-13,1.0
Test_406,7.259718094515254e-24,2.268693045925918e-12,2.3568453296689944e-20,1.0
Test_407,9.873402280220073e-15,5.6533076830955764e-11,7.209629986046936e-16,1.0
Test_408,7.611180308231269e-07,0.0001109687946154736,1.986814368137857e-06,0.9998862743377686
Test_409,0.7241826057434082,0.007971024140715599,0.0005589608335867524,0.26728740334510803
Test_410,9.221554075899974e-10,0.005412998143583536,6.581406974959236e-09,0.9945869445800781
Test_411,0.9999982118606567,2.6932694963122117e-10,1.7410063719580648e-06,4.0813202817346905e-10
Test_412,8.161642028881033e-08,0.14556482434272766,0.0063672903925180435,0.8480678200721741
Test_413,0.9980706572532654,2.6396860448585358e-06,0.0019214513013139367,5.330700787453679e-06
Test_414,3.949558735616421e-10,0.00013216189108788967,0.9998677968978882,9.387870925081643e-09
Test_415,1.7295682255280553e-06,0.5831882357597351,0.3886922299861908,0.028117768466472626
Test_416,8.039898602874018e-06,0.04724524915218353,0.2780727744102478,0.6746739149093628
Test_417,1.6226944917971386e-13,2.6293645039032754e-10,1.0,1.4149950081679104e-15
Test_418,0.9999951124191284,6.363924285324174e-07,4.1669950405776035e-06,8.784220995039504e-08
Test_419,0.9993627667427063,2.0559289737320796e-07,0.000636720156762749,2.966155818739935e-07
Test_420,2.440788682278594e-10,0.00016405244241468608,0.9998359680175781,8.59011806131349e-10
Test_421,1.0226225422016455e-09,1.0686201079579405e-07,2.2729571003132776e-10,0.9999998807907104
Test_422,1.0647455609892771e-16,6.261625884462774e-08,8.477472607266317e-16,0.9999998807907104
Test_423,9.363018554445495e-16,0.016770701855421066,0.9832293391227722,1.3513831720324276e-10
Test_424,0.00029418335179798305,6.9452039497264195e-06,0.9996598958969116,3.898584327544086e-05
Test_425,2.709577529458329e-05,3.704701521201059e-05,6.840348305559019e-06,0.9999290704727173
Test_426,3.245394691475667e-05,4.173194247414358e-05,0.9999209642410278,4.8580445763946045e-06
Test_427,1.9328711076127547e-08,0.0010989389847964048,3.871013802836387e-07,0.9989006519317627
Test_428,6.518950379508226e-10,6.856271738797659e-06,4.4377690411323556e-10,0.999993085861206
Test_429,4.849462477250127e-17,2.6907032157907906e-09,1.0,1.962360404177848e-16
Test_430,0.9999997615814209,2.8025506360052077e-09,2.6440858391652e-07,9.954014279500711e-10
Test_431,0.9991055130958557,2.6005371182691306e-05,8.20126570033608e-06,0.0008603037567809224
Test_432,5.278609580688931e-13,2.1027672119089402e-06,6.346884823260623e-13,0.9999978542327881
Test_433,5.636822575410183e-15,2.1532901850473962e-10,4.794450426948149e-15,1.0
Test_434,1.3300719507443153e-14,1.9116259686313697e-09,1.196784540230273e-14,1.0
Test_435,0.9999959468841553,1.767709356670366e-08,4.7337198338937014e-07,3.6174419619783293e-06
Test_436,2.1018165438885066e-14,3.984875547757838e-06,4.818814236529079e-09,0.9999960660934448
Test_437,8.893159974832088e-05,0.0006112444680184126,0.9989089965820312,0.00039084500167518854
Test_438,2.1905323692103518e-13,0.5470327734947205,0.4529653489589691,1.89909849268588e-06
Test_439,0.0034823683090507984,0.008354468271136284,0.9866870641708374,0.001476122299209237
Test_440,0.9923055768013,2.917567326221615e-05,0.007648008409887552,1.716054066491779e-05
Test_441,0.033068396151065826,0.10922461748123169,0.8524535894393921,0.005253334064036608
Test_442,9.623905628642105e-18,1.2734525239865846e-11,1.0,8.619848257787925e-16
Test_443,4.7381053717803195e-15,4.5841694884529716e-09,5.267963867319932e-15,1.0
Test_444,0.999848484992981,5.879301738787035e-07,0.00013857579324394464,1.2318340850470122e-05
Test_445,3.855252488776939e-12,8.525527164238156e-07,0.9999991655349731,1.6716678388761785e-11
Test_446,2.1949912533474433e-16,4.1197547595572814e-09,1.0,5.632741316560427e-14
Test_447,0.8242868185043335,4.7477849875576794e-05,0.17566506564617157,7.18039473213139e-07
Test_448,3.588539534971069e-11,6.8374929469428025e-06,0.9999932050704956,2.2474739846956027e-09
Test_449,1.1451399828388276e-09,4.710886514658341e-06,1.79398096378236e-08,0.999995231628418
Test_450,0.9840359091758728,0.00045426192809827626,0.015488204546272755,2.17114356928505e-05
Test_451,1.4334193511992307e-15,2.557982770667877e-05,0.9999743700027466,1.6150848833242776e-13
Test_452,1.5168134268606082e-06,0.0007888879044912755,0.9988887906074524,0.000320838182233274
Test_453,5.836651623711102e-15,3.716025821631774e-05,4.2468525918160083e-10,0.9999628067016602
Test_454,1.3745338959918196e-14,1.0919798114628065e-06,0.999998927116394,9.763405361962185e-12
Test_455,3.259225354879103e-12,2.6282290122026097e-08,2.3769092596936936e-11,1.0
Test_456,9.631453412595192e-10,6.496104469988495e-05,0.9999350309371948,1.740969174379714e-10
Test_457,1.6744495789922098e-09,4.32401179750741e-07,7.351495523444385e-10,0.9999995231628418
Test_458,7.964373049951234e-10,3.8328733353409916e-05,2.99221980526454e-08,0.9999616146087646
Test_459,7.339068242018243e-11,3.112443636155149e-08,1.0,2.4416221822143314e-10
Test_460,2.392575172000238e-14,1.044717645726223e-08,2.4944713720824463e-13,1.0
Test_461,1.7734005236524908e-11,1.7253113071546977e-07,3.1282264105481072e-12,0.9999998807907104
Test_462,3.8120567813493267e-10,0.6461802124977112,0.3537410497665405,7.869724504416808e-05
Test_463,2.2792495321666273e-11,0.01802014373242855,7.819585903234838e-07,0.9819790124893188
Test_464,0.9999535083770752,2.0498070796293177e-08,4.6538309106836095e-05,4.388023810975028e-08
Test_465,0.0001383372873533517,5.488188435265329e-06,0.9998558759689331,1.9299952214169025e-07
Test_466,8.344889010913903e-07,0.001126713352277875,0.9983803033828735,0.0004921319196000695
Test_467,6.160193879622966e-05,0.00040081347106024623,6.643210213042039e-07,0.9995369911193848
Test_468,0.9998575448989868,1.0484268386790063e-05,0.0001289812644245103,2.9312063816178124e-06
Test_469,0.02198050357401371,0.0010348943760618567,0.9740991592407227,0.0028853537514805794
Test_470,1.2230925676703919e-05,0.3955044746398926,0.40033164620399475,0.20415160059928894
Test_471,1.8493426523491507e-07,0.006977390497922897,0.9930225014686584,3.6386342827654516e-08
Test_472,0.9999940395355225,5.437275962805188e-09,5.7885004025592934e-06,6.706285660129652e-08
Test_473,4.4678500898953644e-08,0.5781351923942566,0.0005074363434687257,0.42135730385780334
Test_474,4.346857807036031e-08,4.589286254486069e-05,0.9999538660049438,2.3308483321216045e-07
Test_475,5.1639272413694925e-08,0.025214603170752525,6.473140956586576e-07,0.9747846722602844
Test_476,1.336807940788276e-06,3.622920985435485e-06,3.549775229316765e-08,0.9999949932098389
Test_477,5.53534448499704e-07,0.00020018812210764736,8.774535444899811e-07,0.9997983574867249
Test_478,2.975258095450073e-10,5.8964058553101495e-05,5.055084684180144e-10,0.9999409914016724
Test_479,3.4335484087932855e-05,0.0010660375701263547,0.11575613170862198,0.8831434845924377
Test_480,5.951626859531864e-14,0.015875892713665962,0.9841241240501404,5.3315532544395694e-11
Test_481,1.5382081730314773e-13,1.2470176443457603e-05,4.967580860548715e-11,0.9999874830245972
Test_482,7.994676426946457e-14,3.8427352966330375e-10,1.2795105212436327e-14,1.0
Test_483,5.117950877320254e-06,9.961391924662166e-07,0.9999933242797852,6.295135790423956e-07
Test_484,0.9999963045120239,7.260778716045024e-07,1.6396643331972882e-06,1.353580614704697e-06
Test_485,0.9996504783630371,1.1358583833498415e-05,0.0003100068715866655,2.828029391821474e-05
Test_486,5.2637354031048744e-08,1.572228029544931e-06,7.444808147738513e-08,0.9999983310699463
Test_487,0.9997233748435974,2.72500333409198e-08,0.00027408814639784396,2.4885662242013495e-06
Test_488,1.1130068394704651e-10,0.00011266081128269434,0.9998868703842163,5.165139782548067e-07
Test_489,1.89372347157726e-17,2.296437706661436e-09,1.0,1.069815656689569e-14
Test_490,5.451829526020857e-12,0.40010136365890503,0.5998945236206055,4.06223534810124e-06
Test_491,0.9849429130554199,1.0466513231222052e-05,0.015008305199444294,3.8431935536209494e-05
Test_492,6.530381162044019e-13,6.07425704401976e-07,9.483619618777528e-12,0.9999994039535522
Test_493,1.7244268513127992e-10,6.779248360544443e-05,2.3810051152928224e-10,0.9999321699142456
Test_494,0.9894887804985046,8.244630589615554e-05,0.010291910730302334,0.000136775168357417
Test_495,7.853579440421365e-13,3.398274328603179e-09,1.0530725597091006e-11,1.0
Test_496,0.9999963045120239,3.428079509149029e-08,2.001991106226342e-06,1.6532336530872271e-06
Test_497,2.032830366260896e-07,0.0008683371124789119,7.224468572530895e-05,0.99905925989151
Test_498,0.9999994039535522,1.234421342921621e-09,3.4859377251450496e-07,1.8982522931310086e-07
Test_499,1.3590699754628005e-15,2.697843228816055e-07,0.9999997615814209,3.954670453414598e-14
Test_500,9.221652990713488e-16,2.797810338961426e-06,0.9999972581863403,3.897357408994646e-16
Test_501,0.9999995231628418,2.0819027057861206e-10,5.303693342284532e-07,2.607395188647388e-09
Test_502,0.9999138116836548,1.4682136395549605e-07,8.582021837355569e-05,2.7841559813168715e-07
Test_503,1.969043842109386e-05,3.978071254095994e-05,0.9999402761459351,2.1095866031828336e-07
Test_504,4.218192728444592e-08,5.930168754275655e-06,3.9247413652354624e-10,0.9999940395355225
Test_505,9.987245541210124e-14,0.00038072236930020154,2.495073809019588e-12,0.9996192455291748
Test_506,3.8822798309468e-09,0.9959787130355835,0.004013304132968187,7.960738003021106e-06
Test_507,1.1293961961200694e-06,0.000397813186282292,0.9975419044494629,0.00205919798463583
Test_508,1.406479896104429e-05,2.0672139726229943e-05,0.9999651908874512,1.3352182293147052e-07
Test_509,2.8922353336076345e-13,2.46721384655757e-07,0.9999997615814209,1.6520404564745322e-13
Test_510,3.2134223498000557e-15,0.024284997954964638,0.9757149815559387,1.8404847090813803e-10
Test_511,7.484631302592543e-15,7.570425175629225e-09,8.621722847579317e-16,1.0
Test_512,0.9999998807907104,2.9359670250528325e-09,6.67728698999781e-08,1.452647691024822e-08
Test_513,1.450734497809858e-11,9.385778685100377e-05,5.904541566792432e-08,0.999906063079834
Test_514,0.001549645559862256,0.9892147183418274,0.00012277934001758695,0.009112863801419735
Test_515,6.0225779629067115e-18,1.2298793095055771e-09,1.0,2.5986343487985374e-16
Test_516,6.854350854262892e-12,8.26283837795927e-07,0.9999991655349731,1.0166003455713835e-10
Test_517,6.474160096914261e-10,1.2085685739293694e-05,1.2287688921919226e-10,0.9999879598617554
Test_518,4.312488499635947e-08,0.22617873549461365,0.5486366152763367,0.2251846045255661
Test_519,5.605293468014536e-18,7.962510650827426e-09,2.4784144331991425e-16,1.0
Test_520,3.9171395077239324e-13,0.9227171540260315,0.07597462087869644,0.0013082288205623627
Test_521,0.1328108161687851,0.664786159992218,0.00020041459356434643,0.20220263302326202
Test_522,6.909722127801388e-09,9.334151400253177e-06,0.999990701675415,1.6745698161457767e-08
Test_523,0.9997860789299011,1.0169689801386994e-07,0.00020984161528758705,3.9909214137878735e-06
Test_524,0.014459219761192799,1.3564724667958217e-06,0.9855372309684753,2.1996229406795464e-06
Test_525,0.9919719696044922,0.003789083566516638,0.0019751782529056072,0.0022638363298028708
Test_526,1.3531851436709985e-05,0.7875972986221313,0.14938317239284515,0.06300601363182068
Test_527,7.0427295213448815e-06,0.00010390166426077485,0.99988853931427,4.90570187139383e-07
Test_528,6.1632565370728365e-12,1.1257975529588293e-05,0.9999887943267822,7.015831027246122e-09
Test_529,6.895934347994626e-05,0.000648749468382448,9.056148883246351e-06,0.9992732405662537
Test_530,0.9973406195640564,9.873336921373266e-07,0.0001920009235618636,0.002466407371684909
Test_531,1.2640112914685808e-11,1.808978595363442e-05,0.9999818801879883,1.8138142376944444e-10
Test_532,2.0910856335376593e-07,0.004049672745168209,0.0032904348336160183,0.9926597476005554
Test_533,1.539032190578382e-08,0.0005818176432512701,1.687410454420668e-11,0.9994181394577026
Test_534,4.6877649331755755e-15,2.8573276722454466e-07,1.2956136001291557e-13,0.9999997615814209
Test_535,1.0114167533006868e-12,9.83773844609459e-08,0.9999998807907104,4.658586294503664e-10
Test_536,0.0008193035610020161,0.004076972603797913,0.987690806388855,0.007412878330796957
Test_537,7.87930665158143e-10,0.0004788505902979523,0.9995211362838745,4.883902704477805e-08
Test_538,1.0560785102323167e-13,1.212934819250222e-07,1.187209510387921e-12,0.9999998807907104
Test_539,4.938840135471079e-13,3.0184656907294993e-07,0.9999996423721313,8.825475766860436e-11
Test_540,5.622174600872221e-12,4.420247723402326e-09,1.0,5.970931648419109e-12
Test_541,0.9876155257225037,0.0005937503883615136,0.009883305057883263,0.0019073993898928165
Test_542,0.9999977350234985,1.2985583452973515e-06,5.325188112692558e-07,4.326594478243351e-07
Test_543,2.3698607520827863e-08,0.0021760326344519854,0.9964589476585388,0.0013649455504491925
Test_544,0.002221293281763792,0.005372913088649511,0.9916878342628479,0.0007179963868111372
Test_545,1.0816592066476005e-07,0.005068107508122921,0.949371337890625,0.04556037113070488
Test_546,2.533736278564902e-06,0.3344661593437195,3.0299067930172896e-06,0.6655283570289612
Test_547,3.986072756589909e-12,1.1377553164493293e-05,0.9999886751174927,4.846220213322594e-12
Test_548,1.5152747221032492e-13,0.00020624167518690228,0.9997938275337219,2.03310875079854e-11
Test_549,9.46539069346386e-10,1.0059751502922154e-06,7.713093275185656e-09,0.999998927116394
Test_550,1.0969719924092125e-11,8.272495506389532e-06,1.7379757355495684e-10,0.999991774559021
Test_551,0.9999998807907104,1.0071114775467294e-10,9.098091169335021e-08,2.3998959070015147e-11
Test_552,4.201603474862647e-12,0.00022335757967084646,0.9997766613960266,8.189187106211193e-09
Test_553,2.8667460072462347e-10,7.812050171196461e-05,2.1870507627141933e-09,0.9999219179153442
Test_554,3.8320156780808495e-14,4.861406341660768e-05,2.0432196212727405e-10,0.9999513626098633
Test_555,1.3554624089806566e-09,0.00010721564467530698,2.6435151845305427e-09,0.9998927116394043
Test_556,1.0,5.698845839674505e-10,1.017480943943383e-08,7.3505912467908274e-09
Test_557,1.3329480748336398e-12,0.09666147828102112,0.9033384919166565,2.584884806200449e-10
Test_558,2.7430338556122535e-10,0.04360298439860344,0.9563969373703003,1.2690011885752028e-07
Test_559,0.9977061748504639,0.0008386310073547065,0.00010758801363408566,0.0013475693995133042
Test_560,5.039922701399746e-09,2.113504524459131e-05,0.9999788999557495,9.15321152206161e-09
Test_561,4.564182148544815e-14,0.8476364612579346,0.15236350893974304,2.178190250390344e-08
Test_562,1.794072704797145e-05,0.23547887802124023,0.7644960284233093,7.151916634029476e-06
Test_563,2.3847166019663746e-08,0.9379851818084717,0.06200995668768883,4.8298875299224164e-06
Test_564,1.2476583655107731e-10,0.012193041853606701,0.9878069758415222,3.4042300089964783e-09
Test_565,5.946694159320032e-07,1.5318148143705912e-05,0.999981164932251,2.9428686048049713e-06
Test_566,1.5375347021643735e-17,1.3603165825770702e-05,0.9999864101409912,6.70054603232992e-15
Test_567,8.851878952054193e-11,6.98701398960111e-08,4.059313215426519e-12,0.9999998807907104
Test_568,0.9900310039520264,4.772863348989631e-08,0.009964042343199253,4.992296453565359e-06
Test_569,0.1546318680047989,0.005171670578420162,0.8231906294822693,0.01700592041015625
Test_570,0.22648020088672638,0.002160383854061365,0.7651137709617615,0.006245605647563934
Test_571,2.4501732198700665e-08,2.317556572961621e-05,0.9999760389328003,6.912864591868129e-07
Test_572,3.0461447253493645e-10,0.0016220610123127699,1.1986416026399382e-10,0.9983779191970825
Test_573,0.006257414817810059,3.4357261029072106e-05,4.6928053052397445e-06,0.9937035441398621
Test_574,9.370557663146428e-09,2.657136803918547e-07,1.0093488711504506e-08,0.9999997615814209
Test_575,0.9856371283531189,2.2717025785823353e-05,0.013760418631136417,0.0005797480698674917
Test_576,0.897899866104126,0.00024976031272672117,0.013220620341598988,0.08862986415624619
Test_577,8.341439518277927e-14,0.00022464414360001683,4.3058552279262585e-09,0.9997753500938416
Test_578,2.72316613703083e-10,0.9476949572563171,8.56433416629443e-06,0.05229649692773819
Test_579,0.8989506363868713,0.0013770355144515634,6.766609294572845e-05,0.09960473328828812
Test_580,2.9899761594572027e-13,2.0144643286812425e-08,1.0,4.144622145485499e-12
Test_581,0.9998279809951782,2.485594632162247e-05,9.800426050787792e-05,4.9134767323266715e-05
Test_582,1.3601186843459345e-10,0.020803380757570267,0.9791964888572693,8.545415397520628e-08
Test_583,0.9983261227607727,1.5968402067301213e-07,0.0016722993459552526,1.371774374092638e-06
Test_584,0.028021853417158127,0.004617367405444384,0.7700087428092957,0.1973520666360855
Test_585,1.045836811892259e-18,3.228828315826604e-11,1.0,1.5337478693201057e-17
Test_586,0.9988382458686829,0.0002038142702076584,0.0008545051096007228,0.00010352393292123452
Test_587,7.379989028777345e-07,2.185495941375848e-05,0.9999773502349854,2.3497726431287447e-08
Test_588,1.6084347187472758e-09,0.42651695013046265,0.5734694004058838,1.3580272025137674e-05
Test_589,1.411794528394239e-05,0.14920295774936676,0.7150565385818481,0.13572637736797333
Test_590,0.9430668354034424,0.044020164757966995,0.01238019298762083,0.0005328177358023822
Test_591,1.0320609789005175e-07,0.004478816874325275,0.9955205917358398,4.789189347320644e-07
Test_592,0.9982960820198059,3.328645107103512e-05,0.0010318125132471323,0.00063882622634992
Test_593,1.3501030848850348e-10,1.3813207999646693e-07,0.9999998807907104,1.0114616609546712e-11
Test_594,4.654835720430128e-06,0.02969888597726822,0.9702960252761841,4.6079927074060834e-07
Test_595,1.0351376831366807e-15,9.194594419170699e-09,6.5045464199835375e-15,1.0
Test_596,7.620430096721975e-06,0.8613601326942444,0.13854116201400757,9.104648779612035e-05
Test_597,2.480331672422918e-18,3.584127352546096e-13,2.0539231685791293e-18,1.0
Test_598,3.1694429303286142e-09,0.018745990470051765,0.9812492728233337,4.662871106120292e-06
Test_599,9.359094610417173e-10,0.000371115020243451,3.280057114807278e-08,0.9996287822723389
Test_600,2.3686130834477126e-10,1.9787987184827216e-05,0.9999802112579346,3.100140144596253e-09
Test_601,1.8519424597231984e-15,2.6170646378886886e-06,1.6290877609577425e-13,0.9999973773956299
Test_602,1.677428557832443e-29,5.008150543041586e-19,4.403972003721794e-28,1.0
Test_603,2.2351891448835204e-09,6.0210049923625775e-06,1.1488865858666486e-08,0.9999939203262329
Test_604,4.484783744373999e-08,0.07980789244174957,0.9201684594154358,2.3572027203044854e-05
Test_605,0.011069164611399174,0.0012033358216285706,0.9875431060791016,0.00018431423814035952
Test_606,1.810124246048872e-07,0.00014131904754322022,5.627558152809797e-07,0.9998579025268555
Test_607,0.003631787607446313,0.0021850252524018288,0.5476284027099609,0.4465548098087311
Test_608,1.0678664644713474e-14,0.01687355525791645,2.102118701330369e-09,0.9831264615058899
